dens densp densn dense densm mup mun mue xm vsigma vomega vrho E Eh El P Ph Pl
0.0382205 0.000615369 0.0376052 0.000615343 0 895.841 947.767 51.926 830.217 0.115849 0.0834563 -0.0305936 36.1023 36.0783 0.0239654 0.121903 0.113916 0.00798691
0.0382705 0.000617208 0.0376533 0.000617183 0 895.797 947.775 51.9777 830.085 0.115991 0.0835631 -0.030626 36.1496 36.1256 0.024061 0.12219 0.114171 0.00801877
0.0383204 0.00061905 0.0377014 0.000619025 0 895.753 947.782 52.0293 829.952 0.116132 0.0836698 -0.0306584 36.197 36.1728 0.0241568 0.122477 0.114427 0.0080507
0.0383704 0.000620895 0.0377495 0.00062087 0 895.709 947.79 52.081 829.819 0.116273 0.0837766 -0.0306908 36.2443 36.2201 0.0242528 0.122765 0.114682 0.00808271
0.0384204 0.000622742 0.0377976 0.000622717 0 895.665 947.797 52.1326 829.687 0.116415 0.0838833 -0.0307232 36.2917 36.2673 0.0243491 0.123052 0.114937 0.0081148
0.0384703 0.000624592 0.0378457 0.000624568 0 895.621 947.805 52.1842 829.554 0.116556 0.08399 -0.0307555 36.339 36.3146 0.0244456 0.12334 0.115193 0.00814696
0.0385203 0.000626445 0.0378939 0.000626421 0 895.577 947.812 52.2357 829.422 0.116697 0.0840967 -0.0307879 36.3864 36.3618 0.0245423 0.123628 0.115449 0.00817921
0.0385702 0.0006283 0.037942 0.000628276 0 895.533 947.82 52.2872 829.289 0.116838 0.0842034 -0.0308202 36.4337 36.4091 0.0246393 0.123917 0.115705 0.00821153
0.0386202 0.000630158 0.0379901 0.000630134 0 895.489 947.827 52.3387 829.156 0.116979 0.0843101 -0.0308524 36.4811 36.4563 0.0247365 0.124206 0.115962 0.00824393
0.0386702 0.000632018 0.0380382 0.000631995 0 895.445 947.835 52.3902 829.024 0.11712 0.0844168 -0.0308847 36.5284 36.5036 0.0248339 0.124495 0.116218 0.0082764
0.0387201 0.000633881 0.0380863 0.000633858 0 895.401 947.842 52.4416 828.891 0.117262 0.0845235 -0.0309169 36.5758 36.5509 0.0249316 0.124784 0.116475 0.00830896
0.0387701 0.000635747 0.0381343 0.000635724 0 895.357 947.85 52.493 828.759 0.117403 0.0846302 -0.0309491 36.6231 36.5981 0.0250295 0.125074 0.116732 0.00834159
0.03882 0.000637616 0.0381824 0.000637593 0 895.313 947.857 52.5444 828.626 0.117544 0.0847369 -0.0309813 36.6705 36.6454 0.0251276 0.125364 0.116989 0.0083743
0.03887 0.000639487 0.0382305 0.000639464 0 895.269 947.865 52.5957 828.494 0.117685 0.0848435 -0.0310134 36.7179 36.6926 0.025226 0.125654 0.117247 0.00840709
0.03892 0.00064136 0.0382786 0.000641338 0 895.225 947.872 52.6471 828.361 0.117826 0.0849502 -0.0310456 36.7652 36.7399 0.0253246 0.125944 0.117505 0.00843995
0.0389699 0.000643236 0.0383267 0.000643215 0 895.181 947.88 52.6984 828.229 0.117967 0.0850569 -0.0310777 36.8126 36.7871 0.0254235 0.126235 0.117762 0.0084729
0.0390199 0.000645115 0.0383748 0.000645094 0 895.137 947.887 52.7496 828.097 0.118108 0.0851635 -0.0311097 36.8599 36.8344 0.0255225 0.126526 0.11802 0.00850592
0.0390698 0.000646997 0.0384229 0.000646976 0 895.094 947.894 52.8009 827.964 0.118249 0.0852701 -0.0311418 36.9073 36.8817 0.0256219 0.126818 0.118279 0.00853902
0.0391198 0.000648881 0.0384709 0.00064886 0 895.05 947.902 52.8521 827.832 0.11839 0.0853768 -0.0311738 36.9546 36.9289 0.0257214 0.127109 0.118537 0.0085722
0.0391698 0.000650768 0.038519 0.000650747 0 895.006 947.909 52.9032 827.7 0.118531 0.0854834 -0.0312058 37.002 36.9762 0.0258212 0.127401 0.118796 0.00860545
0.0392197 0.000652657 0.0385671 0.000652637 0 894.962 947.917 52.9544 827.567 0.118672 0.08559 -0.0312378 37.0494 37.0234 0.0259212 0.127693 0.119055 0.00863879
0.0392697 0.000654549 0.0386151 0.000654529 0 894.919 947.924 53.0055 827.435 0.118813 0.0856966 -0.0312698 37.0967 37.0707 0.0260214 0.127986 0.119314 0.0086722
0.0393196 0.000656444 0.0386632 0.000656424 0 894.875 947.932 53.0566 827.303 0.118954 0.0858032 -0.0313017 37.1441 37.118 0.0261219 0.128279 0.119573 0.00870569
0.0393696 0.000658341 0.0387113 0.000658321 0 894.832 947.939 53.1077 827.17 0.119094 0.0859098 -0.0313336 37.1914 37.1652 0.0262226 0.128572 0.119832 0.00873926
0.0394196 0.000660241 0.0387593 0.000660221 0 894.788 947.947 53.1587 827.038 0.119235 0.0860164 -0.0313655 37.2388 37.2125 0.0263236 0.128865 0.120092 0.00877291
0.0394695 0.000662143 0.0388074 0.000662124 0 894.744 947.954 53.2097 826.906 0.119376 0.086123 -0.0313974 37.2862 37.2597 0.0264248 0.129159 0.120352 0.00880664
0.0395195 0.000664048 0.0388555 0.000664029 0 894.701 947.962 53.2607 826.774 0.119517 0.0862296 -0.0314292 37.3335 37.307 0.0265262 0.129453 0.120612 0.00884044
0.0395694 0.000665956 0.0389035 0.000665937 0 894.657 947.969 53.3117 826.641 0.119658 0.0863362 -0.031461 37.3809 37.3542 0.0266279 0.129747 0.120872 0.00887432
0.0396194 0.000667866 0.0389516 0.000667847 0 894.614 947.976 53.3626 826.509 0.119798 0.0864427 -0.0314928 37.4282 37.4015 0.0267298 0.130041 0.121133 0.00890829
0.0396694 0.000669779 0.0389996 0.00066976 0 894.57 947.984 53.4135 826.377 0.119939 0.0865493 -0.0315246 37.4756 37.4488 0.0268319 0.130336 0.121394 0.00894233
0.0397193 0.000671694 0.0390476 0.000671676 0 894.527 947.991 53.4644 826.245 0.12008 0.0866559 -0.0315564 37.523 37.496 0.0269343 0.130631 0.121654 0.00897645
0.0397693 0.000673612 0.0390957 0.000673594 0 894.484 947.999 53.5152 826.113 0.120221 0.0867624 -0.0315881 37.5703 37.5433 0.0270369 0.130926 0.121916 0.00901064
0.0398192 0.000675532 0.0391437 0.000675515 0 894.44 948.006 53.566 825.981 0.120361 0.086869 -0.0316198 37.6177 37.5905 0.0271397 0.131222 0.122177 0.00904492
0.0398692 0.000677456 0.0391918 0.000677438 0 894.397 948.014 53.6168 825.849 0.120502 0.0869755 -0.0316514 37.665 37.6378 0.0272428 0.131518 0.122438 0.00907928
0.0399192 0.000679381 0.0392398 0.000679364 0 894.353 948.021 53.6676 825.717 0.120643 0.087082 -0.0316831 37.7124 37.6851 0.0273461 0.131814 0.1227 0.00911371
0.0399691 0.00068131 0.0392878 0.000681292 0 894.31 948.028 53.7183 825.584 0.120783 0.0871885 -0.0317147 37.7598 37.7323 0.0274496 0.13211 0.122962 0.00914822
0.0400191 0.00068324 0.0393359 0.000683223 0 894.267 948.036 53.769 825.452 0.120924 0.087295 -0.0317463 37.8071 37.7796 0.0275534 0.132407 0.123224 0.00918281
0.040069 0.000685174 0.0393839 0.000685157 0 894.224 948.043 53.8197 825.32 0.121065 0.0874016 -0.0317779 37.8545 37.8268 0.0276574 0.132704 0.123486 0.00921748
0.040119 0.00068711 0.0394319 0.000687093 0 894.18 948.051 53.8703 825.188 0.121205 0.0875081 -0.0318095 37.9019 37.8741 0.0277617 0.133001 0.123749 0.00925223
0.040169 0.000689049 0.0394799 0.000689032 0 894.137 948.058 53.9209 825.056 0.121346 0.0876146 -0.031841 37.9492 37.9214 0.0278662 0.133299 0.124012 0.00928706
0.0402189 0.00069099 0.039528 0.000690973 0 894.094 948.065 53.9715 824.924 0.121486 0.087721 -0.0318725 37.9966 37.9686 0.0279709 0.133596 0.124274 0.00932197
0.0402689 0.000692934 0.039576 0.000692917 0 894.051 948.073 54.0221 824.793 0.121627 0.0878275 -0.031904 38.044 38.0159 0.0280759 0.133894 0.124538 0.00935695
0.0403188 0.00069488 0.039624 0.000694864 0 894.008 948.08 54.0726 824.661 0.121767 0.087934 -0.0319354 38.0913 38.0631 0.0281811 0.134193 0.124801 0.00939202
0.0403688 0.000696829 0.039672 0.000696813 0 893.965 948.088 54.1231 824.529 0.121908 0.0880405 -0.0319669 38.1387 38.1104 0.0282865 0.134491 0.125064 0.00942716
0.0404188 0.00069878 0.03972 0.000698765 0 893.922 948.095 54.1736 824.397 0.122048 0.0881469 -0.0319983 38.1861 38.1577 0.0283922 0.13479 0.125328 0.00946238
0.0404687 0.000700734 0.039768 0.000700719 0 893.878 948.102 54.224 824.265 0.122189 0.0882534 -0.0320297 38.2334 38.2049 0.0284981 0.13509 0.125592 0.00949768
0.0405187 0.000702691 0.039816 0.000702675 0 893.835 948.11 54.2745 824.133 0.122329 0.0883598 -0.032061 38.2808 38.2522 0.0286043 0.135389 0.125856 0.00953306
0.0405686 0.00070465 0.039864 0.000704635 0 893.792 948.117 54.3249 824.001 0.122469 0.0884663 -0.0320924 38.3282 38.2995 0.0287107 0.135689 0.12612 0.00956852
0.0406186 0.000706612 0.039912 0.000706597 0 893.749 948.125 54.3752 823.869 0.12261 0.0885727 -0.0321237 38.3755 38.3467 0.0288173 0.135989 0.126385 0.00960406
0.0406686 0.000708576 0.03996 0.000708561 0 893.707 948.132 54.4256 823.738 0.12275 0.0886791 -0.032155 38.4229 38.394 0.0289241 0.136289 0.126649 0.00963968
0.0407185 0.000710543 0.040008 0.000710528 0 893.664 948.139 54.4759 823.606 0.12289 0.0887856 -0.0321862 38.4703 38.4412 0.0290312 0.13659 0.126914 0.00967538
0.0407685 0.000712512 0.040056 0.000712497 0 893.621 948.147 54.5261 823.474 0.123031 0.088892 -0.0322175 38.5176 38.4885 0.0291386 0.13689 0.127179 0.00971116
0.0408185 0.000714484 0.040104 0.000714469 0 893.578 948.154 54.5764 823.342 0.123171 0.0889984 -0.0322487 38.565 38.5358 0.0292462 0.137192 0.127445 0.00974701
0.0408684 0.000716458 0.040152 0.000716444 0 893.535 948.162 54.6266 823.211 0.123311 0.0891048 -0.0322799 38.6124 38.583 0.029354 0.137493 0.12771 0.00978295
0.0409184 0.000718435 0.0402 0.000718421 0 893.492 948.169 54.6768 823.079 0.123452 0.0892112 -0.0323111 38.6597 38.6303 0.029462 0.137795 0.127976 0.00981896
0.0409683 0.000720415 0.0402479 0.000720401 0 893.449 948.176 54.727 822.947 0.123592 0.0893176 -0.0323422 38.7071 38.6775 0.0295703 0.138096 0.128241 0.00985506
0.0410183 0.000722397 0.0402959 0.000722383 0 893.407 948.184 54.7771 822.816 0.123732 0.089424 -0.0323733 38.7545 38.7248 0.0296788 0.138399 0.128507 0.00989123
0.0410683 0.000724381 0.0403439 0.000724368 0 893.364 948.191 54.8273 822.684 0.123872 0.0895303 -0.0324044 38.8019 38.7721 0.0297876 0.138701 0.128774 0.00992748
0.0411182 0.000726368 0.0403919 0.000726355 0 893.321 948.198 54.8773 822.552 0.124012 0.0896367 -0.0324355 38.8492 38.8193 0.0298966 0.139004 0.12904 0.00996381
0.0411682 0.000728358 0.0404398 0.000728345 0 893.278 948.206 54.9274 822.421 0.124153 0.0897431 -0.0324665 38.8966 38.8666 0.0300059 0.139307 0.129307 0.0100002
0.0412181 0.00073035 0.0404878 0.000730337 0 893.236 948.213 54.9774 822.289 0.124293 0.0898494 -0.0324976 38.944 38.9139 0.0301153 0.13961 0.129574 0.0100367
0.0412681 0.000732345 0.0405358 0.000732332 0 893.193 948.221 55.0274 822.157 0.124433 0.0899558 -0.0325286 38.9914 38.9611 0.0302251 0.139914 0.129841 0.0100733
0.0413181 0.000734342 0.0405837 0.000734329 0 893.15 948.228 55.0774 822.026 0.124573 0.0900621 -0.0325595 39.0387 39.0084 0.030335 0.140218 0.130108 0.0101099
0.041368 0.000736342 0.0406317 0.000736329 0 893.108 948.235 55.1274 821.894 0.124713 0.0901685 -0.0325905 39.0861 39.0557 0.0304452 0.140522 0.130375 0.0101467
0.041418 0.000738344 0.0406796 0.000738332 0 893.065 948.243 55.1773 821.763 0.124853 0.0902748 -0.0326214 39.1335 39.1029 0.0305557 0.140826 0.130643 0.0101835
0.0414679 0.000740349 0.0407276 0.000740336 0 893.023 948.25 55.2272 821.631 0.124993 0.0903811 -0.0326523 39.1808 39.1502 0.0306663 0.141131 0.130911 0.0102204
0.0415179 0.000742356 0.0407756 0.000742344 0 892.98 948.257 55.2771 821.5 0.125133 0.0904874 -0.0326832 39.2282 39.1974 0.0307773 0.141436 0.131178 0.0102573
0.0415679 0.000744366 0.0408235 0.000744354 0 892.938 948.265 55.3269 821.368 0.125273 0.0905937 -0.0327141 39.2756 39.2447 0.0308884 0.141741 0.131447 0.0102944
0.0416178 0.000746378 0.0408715 0.000746366 0 892.895 948.272 55.3767 821.237 0.125413 0.0907 -0.0327449 39.323 39.292 0.0309998 0.142047 0.131715 0.0103315
0.0416678 0.000748393 0.0409194 0.000748381 0 892.853 948.279 55.4265 821.105 0.125553 0.0908063 -0.0327757 39.3704 39.3392 0.0311114 0.142352 0.131984 0.0103687
0.0417177 0.00075041 0.0409673 0.000750399 0 892.81 948.287 55.4763 820.974 0.125693 0.0909126 -0.0328065 39.4177 39.3865 0.0312233 0.142658 0.132252 0.010406
0.0417677 0.00075243 0.0410153 0.000752419 0 892.768 948.294 55.526 820.843 0.125833 0.0910189 -0.0328373 39.4651 39.4338 0.0313354 0.142965 0.132521 0.0104434
0.0418177 0.000754453 0.0410632 0.000754441 0 892.726 948.301 55.5757 820.711 0.125973 0.0911252 -0.032868 39.5125 39.481 0.0314478 0.143271 0.13279 0.0104808
0.0418676 0.000756477 0.0411112 0.000756466 0 892.683 948.309 55.6254 820.58 0.126113 0.0912315 -0.0328987 39.5599 39.5283 0.0315604 0.143578 0.13306 0.0105183
0.0419176 0.000758505 0.0411591 0.000758494 0 892.641 948.316 55.675 820.449 0.126253 0.0913377 -0.0329294 39.6072 39.5756 0.0316732 0.143885 0.133329 0.0105559
0.0419675 0.000760535 0.041207 0.000760524 0 892.599 948.323 55.7246 820.317 0.126393 0.091444 -0.0329601 39.6546 39.6228 0.0317863 0.144192 0.133599 0.0105936
0.0420175 0.000762567 0.0412549 0.000762556 0 892.556 948.331 55.7742 820.186 0.126533 0.0915503 -0.0329907 39.702 39.6701 0.0318996 0.1445 0.133869 0.0106314
0.0420675 0.000764602 0.0413029 0.000764591 0 892.514 948.338 55.8238 820.055 0.126672 0.0916565 -0.0330213 39.7494 39.7174 0.0320131 0.144808 0.134139 0.0106692
0.0421174 0.000766639 0.0413508 0.000766628 0 892.472 948.345 55.8733 819.923 0.126812 0.0917627 -0.0330519 39.7968 39.7646 0.0321269 0.145116 0.134409 0.0107072
0.0421674 0.000768679 0.0413987 0.000768668 0 892.43 948.353 55.9228 819.792 0.126952 0.091869 -0.0330825 39.8441 39.8119 0.0322409 0.145425 0.134679 0.0107452
0.0422173 0.000770721 0.0414466 0.000770711 0 892.388 948.36 55.9723 819.661 0.127092 0.0919752 -0.033113 39.8915 39.8592 0.0323552 0.145733 0.13495 0.0107833
0.0422673 0.000772766 0.0414945 0.000772756 0 892.346 948.367 56.0218 819.53 0.127232 0.0920814 -0.0331436 39.9389 39.9064 0.0324697 0.146042 0.135221 0.0108214
0.0423173 0.000774813 0.0415425 0.000774803 0 892.303 948.375 56.0712 819.398 0.127371 0.0921876 -0.0331741 39.9863 39.9537 0.0325844 0.146352 0.135492 0.0108597
0.0423672 0.000776863 0.0415904 0.000776853 0 892.261 948.382 56.1206 819.267 0.127511 0.0922938 -0.0332045 40.0337 40.001 0.0326994 0.146661 0.135763 0.010898
0.0424172 0.000778915 0.0416383 0.000778905 0 892.219 948.389 56.17 819.136 0.127651 0.0924001 -0.033235 40.081 40.0482 0.0328147 0.146971 0.136035 0.0109364
0.0424671 0.00078097 0.0416862 0.00078096 0 892.177 948.397 56.2193 819.005 0.12779 0.0925062 -0.0332654 40.1284 40.0955 0.0329301 0.147281 0.136306 0.0109749
0.0425171 0.000783027 0.0417341 0.000783017 0 892.135 948.404 56.2686 818.874 0.12793 0.0926124 -0.0332958 40.1758 40.1428 0.0330458 0.147591 0.136578 0.0110135
0.0425671 0.000785087 0.041782 0.000785077 0 892.093 948.411 56.3179 818.743 0.12807 0.0927186 -0.0333262 40.2232 40.19 0.0331618 0.147902 0.13685 0.0110521
0.042617 0.000787149 0.0418299 0.000787139 0 892.051 948.418 56.3672 818.611 0.128209 0.0928248 -0.0333565 40.2706 40.2373 0.033278 0.148213 0.137122 0.0110908
0.042667 0.000789213 0.0418778 0.000789204 0 892.009 948.426 56.4164 818.48 0.128349 0.092931 -0.0333869 40.318 40.2846 0.0333944 0.148524 0.137394 0.0111296
0.0427169 0.00079128 0.0419257 0.000791271 0 891.967 948.433 56.4656 818.349 0.128489 0.0930371 -0.0334172 40.3653 40.3318 0.0335111 0.148835 0.137667 0.0111685
0.0427669 0.00079335 0.0419736 0.00079334 0 891.925 948.44 56.5148 818.218 0.128628 0.0931433 -0.0334474 40.4127 40.3791 0.033628 0.149147 0.13794 0.0112075
0.0428169 0.000795422 0.0420215 0.000795412 0 891.884 948.448 56.564 818.087 0.128768 0.0932494 -0.0334777 40.4601 40.4264 0.0337451 0.149459 0.138213 0.0112465
0.0428668 0.000797496 0.0420693 0.000797487 0 891.842 948.455 56.6131 817.956 0.128907 0.0933556 -0.0335079 40.5075 40.4736 0.0338625 0.149771 0.138486 0.0112857
0.0429168 0.000799573 0.0421172 0.000799564 0 891.8 948.462 56.6622 817.825 0.129047 0.0934617 -0.0335381 40.5549 40.5209 0.0339802 0.150084 0.138759 0.0113249
0.0429667 0.000801652 0.0421651 0.000801643 0 891.758 948.469 56.7113 817.694 0.129186 0.0935679 -0.0335683 40.6023 40.5682 0.034098 0.150396 0.139032 0.0113642
0.0430167 0.000803734 0.042213 0.000803725 0 891.716 948.477 56.7603 817.563 0.129326 0.093674 -0.0335985 40.6496 40.6154 0.0342162 0.150709 0.139306 0.0114035
0.0430667 0.000805818 0.0422609 0.000805809 0 891.675 948.484 56.8093 817.432 0.129465 0.0937801 -0.0336286 40.697 40.6627 0.0343345 0.151023 0.13958 0.011443
0.0431166 0.000807905 0.0423087 0.000807896 0 891.633 948.491 56.8583 817.301 0.129605 0.0938862 -0.0336587 40.7444 40.71 0.0344531 0.151336 0.139854 0.0114825
0.0431666 0.000809994 0.0423566 0.000809985 0 891.591 948.499 56.9073 817.17 0.129744 0.0939923 -0.0336888 40.7918 40.7572 0.0345719 0.15165 0.140128 0.0115221
0.0432166 0.000812085 0.0424045 0.000812077 0 891.55 948.506 56.9562 817.04 0.129883 0.0940984 -0.0337189 40.8392 40.8045 0.034691 0.151964 0.140402 0.0115618
0.0432665 0.000814179 0.0424523 0.000814171 0 891.508 948.513 57.0051 816.909 0.130023 0.0942045 -0.0337489 40.8866 40.8518 0.0348103 0.152279 0.140677 0.0116016
0.0433165 0.000816276 0.0425002 0.000816267 0 891.466 948.52 57.054 816.778 0.130162 0.0943106 -0.0337789 40.934 40.899 0.0349299 0.152593 0.140952 0.0116414
0.0433664 0.000818374 0.0425481 0.000818366 0 891.425 948.528 57.1029 816.647 0.130301 0.0944167 -0.0338089 40.9814 40.9463 0.0350497 0.152908 0.141227 0.0116814
0.0434164 0.000820476 0.0425959 0.000820468 0 891.383 948.535 57.1517 816.516 0.130441 0.0945228 -0.0338389 41.0287 40.9936 0.0351697 0.153223 0.141502 0.0117214
0.0434664 0.000822579 0.0426438 0.000822571 0 891.342 948.542 57.2005 816.385 0.13058 0.0946288 -0.0338688 41.0761 41.0408 0.03529 0.153539 0.141777 0.0117615
0.0435163 0.000824685 0.0426916 0.000824678 0 891.3 948.549 57.2493 816.255 0.130719 0.0947349 -0.0338988 41.1235 41.0881 0.0354106 0.153854 0.142053 0.0118016
0.0435663 0.000826794 0.0427395 0.000826786 0 891.259 948.557 57.298 816.124 0.130859 0.094841 -0.0339287 41.1709 41.1354 0.0355313 0.15417 0.142328 0.0118419
0.0436162 0.000828905 0.0427873 0.000828897 0 891.217 948.564 57.3467 815.993 0.130998 0.094947 -0.0339585 41.2183 41.1827 0.0356523 0.154486 0.142604 0.0118822
0.0436662 0.000831018 0.0428352 0.000831011 0 891.176 948.571 57.3954 815.862 0.131137 0.095053 -0.0339884 41.2657 41.2299 0.0357736 0.154803 0.14288 0.0119226
0.0437162 0.000833134 0.042883 0.000833127 0 891.134 948.578 57.4441 815.732 0.131276 0.0951591 -0.0340182 41.3131 41.2772 0.0358951 0.15512 0.143156 0.0119631
0.0437661 0.000835252 0.0429309 0.000835245 0 891.093 948.586 57.4927 815.601 0.131416 0.0952651 -0.034048 41.3605 41.3245 0.0360168 0.155437 0.143433 0.0120037
0.0438161 0.000837373 0.0429787 0.000837366 0 891.052 948.593 57.5414 815.47 0.131555 0.0953711 -0.0340778 41.4079 41.3717 0.0361388 0.155754 0.143709 0.0120444
0.043866 0.000839496 0.0430265 0.000839489 0 891.01 948.6 57.5899 815.339 0.131694 0.0954772 -0.0341075 41.4553 41.419 0.036261 0.156071 0.143986 0.0120851
0.043916 0.000841621 0.0430744 0.000841614 0 890.969 948.607 57.6385 815.209 0.131833 0.0955832 -0.0341372 41.5027 41.4663 0.0363835 0.156389 0.144263 0.0121259
0.043966 0.000843749 0.0431222 0.000843742 0 890.928 948.615 57.687 815.078 0.131972 0.0956892 -0.0341669 41.55 41.5135 0.0365062 0.156707 0.14454 0.0121668
0.0440159 0.000845879 0.04317 0.000845872 0 890.886 948.622 57.7355 814.948 0.132111 0.0957952 -0.0341966 41.5974 41.5608 0.0366291 0.157025 0.144818 0.0122078
0.0440659 0.000848012 0.0432179 0.000848005 0 890.845 948.629 57.784 814.817 0.13225 0.0959012 -0.0342263 41.6448 41.6081 0.0367523 0.157344 0.145095 0.0122489
0.0441158 0.000850147 0.0432657 0.00085014 0 890.804 948.636 57.8325 814.686 0.132389 0.0960072 -0.0342559 41.6922 41.6554 0.0368757 0.157663 0.145373 0.01229
0.0441658 0.000852284 0.0433135 0.000852278 0 890.763 948.644 57.8809 814.556 0.132528 0.0961131 -0.0342855 41.7396 41.7026 0.0369994 0.157982 0.145651 0.0123312
0.0442158 0.000854424 0.0433613 0.000854418 0 890.721 948.651 57.9293 814.425 0.132668 0.0962191 -0.0343151 41.787 41.7499 0.0371233 0.158301 0.145929 0.0123725
0.0442657 0.000856567 0.0434092 0.00085656 0 890.68 948.658 57.9777 814.295 0.132807 0.0963251 -0.0343447 41.8344 41.7972 0.0372475 0.158621 0.146207 0.0124139
0.0443157 0.000858711 0.043457 0.000858705 0 890.639 948.665 58.026 814.164 0.132946 0.0964311 -0.0343742 41.8818 41.8444 0.0373719 0.158941 0.146486 0.0124554
0.0443656 0.000860858 0.0435048 0.000860852 0 890.598 948.672 58.0743 814.034 0.133085 0.096537 -0.0344037 41.9292 41.8917 0.0374965 0.159261 0.146764 0.0124969
0.0444156 0.000863008 0.0435526 0.000863001 0 890.557 948.68 58.1226 813.903 0.133223 0.096643 -0.0344332 41.9766 41.939 0.0376214 0.159581 0.147043 0.0125385
0.0444656 0.000865159 0.0436004 0.000865153 0 890.516 948.687 58.1709 813.773 0.133362 0.0967489 -0.0344627 42.024 41.9863 0.0377465 0.159902 0.147322 0.0125802
0.0445155 0.000867313 0.0436482 0.000867307 0 890.475 948.694 58.2191 813.642 0.133501 0.0968549 -0.0344921 42.0714 42.0335 0.0378719 0.160223 0.147601 0.012622
0.0445655 0.00086947 0.043696 0.000869464 0 890.434 948.701 58.2673 813.512 0.13364 0.0969608 -0.0345215 42.1188 42.0808 0.0379975 0.160544 0.14788 0.0126639
0.0446154 0.000871629 0.0437438 0.000871623 0 890.393 948.709 58.3155 813.381 0.133779 0.0970667 -0.0345509 42.1662 42.1281 0.0381233 0.160866 0.14816 0.0127058
0.0446654 0.00087379 0.0437916 0.000873784 0 890.352 948.716 58.3637 813.251 0.133918 0.0971726 -0.0345803 42.2136 42.1753 0.0382494 0.161188 0.14844 0.0127478
