dens densp densn dense densm mup mun mue nup nun xm vsigma vomega vrho E Eh El P Ph Pl S Sh Sl U Uh Ul T
1.065 0.221421 0.843579 0.118739 0.102682 2530.53 2762.33 231.808 323.985 547.767 91.611 0.902438 2.35416 -0.00854822 1874.55 1801.84 72.7136 1237.24 1214.34 22.8916 24.4665 1.57489 0.555105 1874.55 1801.84 72.7136 79.765
1.066 0.221633 0.844367 0.118847 0.102786 2532.69 2764.56 231.876 324.065 547.921 91.5438 0.902509 2.35637 -0.0085403 1877.47 1804.67 72.8054 1239.67 1216.75 22.9212 24.4976 1.57636 0.55564 1877.47 1804.67 72.8054 79.7915
1.067 0.221845 0.845155 0.118956 0.102889 2534.85 2766.79 231.943 324.144 548.075 91.4768 0.902581 2.35859 -0.0085324 1880.4 1807.5 72.8973 1242.1 1219.15 22.9508 24.5286 1.57783 0.556175 1880.4 1807.5 72.8973 79.818
1.068 0.222057 0.845943 0.119064 0.102992 2537.01 2769.02 232.01 324.224 548.229 91.4099 0.902652 2.3608 -0.00852451 1883.32 1810.34 72.9891 1244.54 1221.56 22.9804 24.5597 1.57929 0.55671 1883.32 1810.34 72.9891 79.8445
1.069 0.222269 0.846731 0.119173 0.103096 2539.18 2771.25 232.077 324.303 548.383 91.3431 0.902723 2.36302 -0.00851664 1886.25 1813.17 73.081 1246.98 1223.97 23.01 24.5908 1.58076 0.557245 1886.25 1813.17 73.081 79.8709
1.07 0.222481 0.847519 0.119282 0.103199 2541.34 2773.48 232.144 324.383 548.536 91.2765 0.902794 2.36523 -0.00850878 1889.19 1816.01 73.173 1249.42 1226.38 23.0396 24.6219 1.58222 0.55778 1889.19 1816.01 73.173 79.8973
1.071 0.222693 0.848307 0.11939 0.103303 2543.5 2775.71 232.21 324.462 548.69 91.2099 0.902865 2.36745 -0.00850093 1892.12 1818.86 73.2649 1251.87 1228.8 23.0693 24.653 1.58369 0.558314 1892.12 1818.86 73.2649 79.9238
1.072 0.222905 0.849095 0.119499 0.103406 2545.67 2777.94 232.277 324.542 548.844 91.1435 0.902936 2.36966 -0.0084931 1895.06 1821.7 73.3569 1254.31 1231.21 23.0989 24.6841 1.58515 0.558849 1895.06 1821.7 73.3569 79.9501
1.073 0.223117 0.849883 0.119607 0.103509 2547.83 2780.17 232.344 324.621 548.997 91.0772 0.903006 2.37188 -0.00848528 1898 1824.55 73.4489 1256.76 1233.63 23.1286 24.7152 1.58662 0.559384 1898 1824.55 73.4489 79.9765
1.074 0.223329 0.850671 0.119716 0.103613 2549.99 2782.4 232.411 324.7 549.151 91.0111 0.903077 2.37409 -0.00847748 1900.94 1827.4 73.541 1259.21 1236.05 23.1582 24.7463 1.58808 0.559919 1900.94 1827.4 73.541 80.0029
1.075 0.223541 0.851459 0.119825 0.103716 2552.16 2784.63 232.478 324.78 549.304 90.945 0.903147 2.37631 -0.00846969 1903.88 1830.25 73.633 1261.66 1238.47 23.1879 24.7774 1.58955 0.560454 1903.88 1830.25 73.633 80.0292
1.076 0.223753 0.852247 0.119933 0.10382 2554.32 2786.86 232.544 324.859 549.458 90.8791 0.903217 2.37852 -0.00846192 1906.83 1833.1 73.7251 1264.12 1240.9 23.2175 24.8086 1.59101 0.560988 1906.83 1833.1 73.7251 80.0555
1.077 0.223965 0.853035 0.120042 0.103923 2556.48 2789.09 232.611 324.939 549.611 90.8133 0.903287 2.38074 -0.00845416 1909.78 1835.96 73.8172 1266.57 1243.33 23.2472 24.8397 1.59248 0.561523 1909.78 1835.96 73.8172 80.0818
1.078 0.224177 0.853823 0.12015 0.104026 2558.64 2791.32 232.678 325.018 549.765 90.7476 0.903357 2.38295 -0.00844642 1912.73 1838.82 73.9094 1269.03 1245.76 23.2769 24.8709 1.59394 0.562058 1912.73 1838.82 73.9094 80.1081
1.079 0.224389 0.854611 0.120259 0.10413 2560.81 2793.55 232.744 325.097 549.918 90.6821 0.903427 2.38517 -0.00843868 1915.68 1841.68 74.0015 1271.49 1248.19 23.3066 24.902 1.59541 0.562592 1915.68 1841.68 74.0015 80.1344
1.08 0.224601 0.855399 0.120368 0.104233 2562.97 2795.78 232.811 325.177 550.071 90.6166 0.903497 2.38738 -0.00843097 1918.63 1844.54 74.0937 1273.96 1250.62 23.3363 24.9332 1.59687 0.563127 1918.63 1844.54 74.0937 80.1606
1.081 0.224813 0.856187 0.120476 0.104336 2565.13 2798.01 232.877 325.256 550.224 90.5513 0.903566 2.3896 -0.00842326 1921.59 1847.41 74.1859 1276.42 1253.06 23.3661 24.9644 1.59834 0.563662 1921.59 1847.41 74.1859 80.1868
1.082 0.225024 0.856975 0.120585 0.10444 2567.3 2800.24 232.944 325.336 550.377 90.4861 0.903636 2.39181 -0.00841557 1924.55 1850.27 74.2782 1278.89 1255.49 23.3958 24.9956 1.5998 0.564196 1924.55 1850.27 74.2782 80.2131
1.083 0.225236 0.857764 0.120693 0.104543 2569.46 2802.47 233.01 325.415 550.53 90.421 0.903705 2.39403 -0.0084079 1927.51 1853.14 74.3704 1281.36 1257.93 23.4255 25.0268 1.60127 0.564731 1927.51 1853.14 74.3704 80.2392
1.084 0.225448 0.858552 0.120802 0.104647 2571.62 2804.7 233.076 325.494 550.683 90.3561 0.903774 2.39624 -0.00840024 1930.48 1856.01 74.4627 1283.83 1260.38 23.4553 25.058 1.60273 0.565265 1930.48 1856.01 74.4627 80.2654
1.085 0.22566 0.85934 0.12091 0.10475 2573.78 2806.93 233.143 325.574 550.836 90.2913 0.903843 2.39846 -0.00839259 1933.44 1858.89 74.555 1286.31 1262.82 23.485 25.0892 1.6042 0.5658 1933.44 1858.89 74.555 80.2916
1.086 0.225872 0.860128 0.121019 0.104853 2575.95 2809.16 233.209 325.653 550.989 90.2265 0.903912 2.40067 -0.00838496 1936.41 1861.76 74.6474 1288.78 1265.27 23.5148 25.1204 1.60567 0.566334 1936.41 1861.76 74.6474 80.3177
1.087 0.226084 0.860916 0.121127 0.104957 2578.11 2811.39 233.275 325.732 551.141 90.1619 0.903981 2.40289 -0.00837734 1939.38 1864.64 74.7397 1291.26 1267.72 23.5445 25.1517 1.60713 0.566869 1939.38 1864.64 74.7397 80.3438
1.088 0.226296 0.861704 0.121236 0.10506 2580.27 2813.61 233.342 325.811 551.294 90.0975 0.90405 2.4051 -0.00836973 1942.36 1867.52 74.8321 1293.74 1270.17 23.5743 25.1829 1.6086 0.567404 1942.36 1867.52 74.8321 80.3699
1.089 0.226508 0.862492 0.121345 0.105163 2582.44 2815.84 233.408 325.891 551.447 90.0331 0.904118 2.40732 -0.00836214 1945.33 1870.41 74.9245 1296.22 1272.62 23.6041 25.2142 1.61006 0.567938 1945.33 1870.41 74.9245 80.396
1.09 0.22672 0.86328 0.121453 0.105267 2584.6 2818.07 233.474 325.97 551.599 89.9688 0.904187 2.40953 -0.00835456 1948.31 1873.29 75.017 1298.71 1275.08 23.6339 25.2454 1.61153 0.568472 1948.31 1873.29 75.017 80.422
1.091 0.226932 0.864068 0.121562 0.10537 2586.76 2820.3 233.54 326.049 551.752 89.9047 0.904255 2.41175 -0.008347 1951.29 1876.18 75.1094 1301.2 1277.53 23.6637 25.2767 1.61299 0.569007 1951.29 1876.18 75.1094 80.4481
1.092 0.227144 0.864856 0.12167 0.105473 2588.92 2822.53 233.606 326.129 551.904 89.8407 0.904323 2.41396 -0.00833944 1954.27 1879.07 75.2019 1303.69 1279.99 23.6935 25.308 1.61446 0.569541 1954.27 1879.07 75.2019 80.4741
1.093 0.227355 0.865645 0.121779 0.105577 2591.09 2824.76 233.672 326.208 552.056 89.7768 0.904391 2.41618 -0.00833191 1957.26 1881.96 75.2945 1306.18 1282.45 23.7233 25.3393 1.61592 0.570076 1957.26 1881.96 75.2945 80.5001
1.094 0.227567 0.866433 0.121887 0.10568 2593.25 2826.99 233.738 326.287 552.209 89.713 0.904459 2.41839 -0.00832438 1960.24 1884.86 75.387 1308.67 1284.92 23.7532 25.3706 1.61739 0.57061 1960.24 1884.86 75.387 80.5261
1.095 0.227779 0.867221 0.121996 0.105784 2595.41 2829.22 233.804 326.366 552.361 89.6494 0.904527 2.42061 -0.00831687 1963.23 1887.75 75.4796 1311.17 1287.38 23.783 25.4019 1.61886 0.571144 1963.23 1887.75 75.4796 80.5521
1.096 0.227991 0.868009 0.122104 0.105887 2597.57 2831.44 233.87 326.445 552.513 89.5858 0.904594 2.42282 -0.00830938 1966.22 1890.65 75.5722 1313.67 1289.85 23.8129 25.4332 1.62032 0.571679 1966.22 1890.65 75.5722 80.578
1.097 0.228203 0.868797 0.122213 0.10599 2599.74 2833.67 233.936 326.525 552.665 89.5224 0.904662 2.42504 -0.00830189 1969.22 1893.55 75.6648 1316.17 1292.32 23.8427 25.4645 1.62179 0.572213 1969.22 1893.55 75.6648 80.6039
1.098 0.228415 0.869585 0.122321 0.106094 2601.9 2835.9 234.002 326.604 552.817 89.459 0.904729 2.42725 -0.00829442 1972.21 1896.46 75.7574 1318.67 1294.8 23.8726 25.4958 1.62325 0.572747 1972.21 1896.46 75.7574 80.6299
1.099 0.228627 0.870373 0.12243 0.106197 2604.06 2838.13 234.068 326.683 552.969 89.3958 0.904797 2.42947 -0.00828697 1975.21 1899.36 75.8501 1321.17 1297.27 23.9025 25.5272 1.62472 0.573282 1975.21 1899.36 75.8501 80.6557
1.1 0.228839 0.871161 0.122538 0.1063 2606.22 2840.36 234.133 326.762 553.121 89.3327 0.904864 2.43168 -0.00827952 1978.21 1902.27 75.9428 1323.68 1299.75 23.9323 25.5585 1.62618 0.573816 1978.21 1902.27 75.9428 80.6816
1.101 0.22905 0.87195 0.122647 0.106404 2608.39 2842.58 234.199 326.841 553.273 89.2698 0.904931 2.4339 -0.00827209 1981.21 1905.18 76.0355 1326.19 1302.23 23.9622 25.5899 1.62765 0.57435 1981.21 1905.18 76.0355 80.7075
1.102 0.229262 0.872738 0.122755 0.106507 2610.55 2844.81 234.265 326.92 553.424 89.2069 0.904998 2.43611 -0.00826467 1984.22 1908.09 76.1282 1328.7 1304.71 23.9921 25.6213 1.62912 0.574884 1984.22 1908.09 76.1282 80.7333
1.103 0.229474 0.873526 0.122864 0.10661 2612.71 2847.04 234.33 326.999 553.576 89.1441 0.905065 2.43833 -0.00825727 1987.23 1911.01 76.221 1331.21 1307.19 24.0221 25.6526 1.63058 0.575419 1987.23 1911.01 76.221 80.7592
1.104 0.229686 0.874314 0.122972 0.106714 2614.87 2849.27 234.396 327.078 553.728 89.0815 0.905132 2.44054 -0.00824988 1990.24 1913.92 76.3138 1333.73 1309.68 24.052 25.684 1.63205 0.575953 1990.24 1913.92 76.3138 80.785
1.105 0.229898 0.875102 0.123081 0.106817 2617.04 2851.5 234.462 327.158 553.879 89.019 0.905198 2.44276 -0.0082425 1993.25 1916.84 76.4066 1336.25 1312.16 24.0819 25.7154 1.63351 0.576487 1993.25 1916.84 76.4066 80.8107
1.106 0.23011 0.87589 0.123189 0.106921 2619.2 2853.72 234.527 327.237 554.031 88.9566 0.905265 2.44497 -0.00823514 1996.26 1919.76 76.4995 1338.77 1314.65 24.1118 25.7468 1.63498 0.577021 1996.26 1919.76 76.4995 80.8365
1.107 0.230321 0.876679 0.123297 0.107024 2621.36 2855.95 234.593 327.316 554.182 88.8943 0.905331 2.44719 -0.00822779 1999.28 1922.69 76.5923 1341.29 1317.15 24.1418 25.7782 1.63644 0.577555 1999.28 1922.69 76.5923 80.8623
1.108 0.230533 0.877467 0.123406 0.107127 2623.52 2858.18 234.658 327.395 554.334 88.8321 0.905397 2.4494 -0.00822045 2002.3 1925.61 76.6852 1343.81 1319.64 24.1717 25.8096 1.63791 0.578089 2002.3 1925.61 76.6852 80.888
1.109 0.230745 0.878255 0.123514 0.107231 2625.68 2860.41 234.723 327.474 554.485 88.77 0.905463 2.45162 -0.00821313 2005.32 1928.54 76.7781 1346.34 1322.14 24.2017 25.8411 1.63938 0.578624 2005.32 1928.54 76.7781 80.9137
1.11 0.230957 0.879043 0.123623 0.107334 2627.85 2862.64 234.789 327.553 554.636 88.708 0.905529 2.45383 -0.00820581 2008.34 1931.47 76.8711 1348.87 1324.64 24.2317 25.8725 1.64084 0.579158 2008.34 1931.47 76.8711 80.9394
1.111 0.231169 0.879831 0.123731 0.107437 2630.01 2864.86 234.854 327.632 554.787 88.6461 0.905595 2.45604 -0.00819851 2011.37 1934.4 76.9641 1351.4 1327.14 24.2616 25.9039 1.64231 0.579692 2011.37 1934.4 76.9641 80.9651
1.112 0.23138 0.88062 0.12384 0.107541 2632.17 2867.09 234.919 327.711 554.939 88.5844 0.905661 2.45826 -0.00819123 2014.4 1937.34 77.0571 1353.93 1329.64 24.2916 25.9354 1.64377 0.580226 2014.4 1937.34 77.0571 80.9908
1.113 0.231592 0.881408 0.123948 0.107644 2634.33 2869.32 234.985 327.79 555.09 88.5228 0.905727 2.46047 -0.00818396 2017.43 1940.28 77.1501 1356.47 1332.14 24.3216 25.9669 1.64524 0.58076 2017.43 1940.28 77.1501 81.0164
1.114 0.231804 0.882196 0.124057 0.107747 2636.49 2871.54 235.05 327.869 555.241 88.4612 0.905792 2.46269 -0.0081767 2020.46 1943.22 77.2431 1359 1334.65 24.3516 25.9983 1.64671 0.581294 2020.46 1943.22 77.2431 81.042
1.115 0.232016 0.882984 0.124165 0.107851 2638.66 2873.77 235.115 327.948 555.392 88.3998 0.905858 2.4649 -0.00816945 2023.49 1946.16 77.3362 1361.54 1337.16 24.3816 26.0298 1.64817 0.581828 2023.49 1946.16 77.3362 81.0677
1.116 0.232228 0.883772 0.124273 0.107954 2640.82 2876 235.18 328.026 555.542 88.3385 0.905923 2.46712 -0.00816221 2026.53 1949.1 77.4293 1364.08 1339.67 24.4117 26.0613 1.64964 0.582362 2026.53 1949.1 77.4293 81.0933
1.117 0.232439 0.884561 0.124382 0.108057 2642.98 2878.23 235.245 328.105 555.693 88.2773 0.905988 2.46933 -0.00815499 2029.57 1952.05 77.5224 1366.63 1342.19 24.4417 26.0928 1.6511 0.582896 2029.57 1952.05 77.5224 81.1188
1.118 0.232651 0.885349 0.12449 0.108161 2645.14 2880.45 235.31 328.184 555.844 88.2162 0.906053 2.47155 -0.00814778 2032.61 1955 77.6155 1369.17 1344.7 24.4717 26.1243 1.65257 0.58343 2032.61 1955 77.6155 81.1444
